L:D02BF,L:D03BF,L:D11BF,L:D12BF,L:D13BF,L:D21BF,L:D22BF,L:D23BF,L:D31BF,L:D32BF,L:D33BF,L:D34BF,L:D41BF,L:D42BF,L:D43BF,L:D51BF,L:D52BF,L:D53BF,L:D54BF,L:D61BF,L:D62BF,L:D63BF,L:D64BF,L:D71BF,L:D72BF,L:D73BF,L:D74BF
117.39358277435826,84.96953680383277,-77.89620565619278,-96.3181062593742,154.26426511689664,-68.47395321304539,-70.63570092368656,-166.5566379657483,-139.2388591498095,110.91793104372442,7.620019735896265,-90.8968791847836,-175.68838967305854,-21.01576994952527,150.45211878390546,-79.17701915230599,130.78749173955683,-1.4812504923761984,44.465081237094815,-174.4207882780694,79.49220949644537,33.0195718346995,42.58906447605966,97.13354901896696,104.84497151745352,-81.92525340155208,94.50524125110589
116.67947144623326,84.60149481164527,-78.34115194525528,-95.3732820406242,154.89597898408414,-67.13362118179539,-70.28963158774906,-166.0402805438733,-139.661832782622,110.83553358278692,6.922387899958765,-90.39700125509609,-176.43545998555854,-20.52138518390027,150.28732386203046,-79.10560801949349,130.15577787236933,-1.2944829142511984,45.83287908865732,-174.2779660124444,79.67897707457037,32.332926326887,42.08918654637216,97.25989179240447,104.93286214245352,-81.74947215155208,94.69200882923089
114.65798707123326,84.77178289758277,-77.85226034369278,-95.8841462984367,155.09373289033414,-67.39729305679539,-70.38301537681156,-167.0235569110608,-139.156461688872,110.89595838747442,7.828759970271265,-90.4684123879086,-175.25442971212104,-20.75759123858777,148.99093714328046,-79.17152598824349,130.59523099736933,-1.6844975626886984,46.04161932303232,-174.1845822233819,79.77785402769537,32.695475155012,42.42976271824716,97.01819257365447,103.85620198620352,-82.63936472967708,94.38439164173089
116.94314332123326,84.28838446008277,-78.09395956244278,-95.4886384859367,154.86851316377164,-66.99629208023289,-70.65218041587406,-167.1938449969983,-139.508024188872,108.72066541872442,7.383813681208765,-90.78152273947109,-177.14407814962104,-20.94435881671277,150.19943323703046,-79.42421153511849,130.57875150518183,-1.3384282267511984,45.10778143240732,-174.2669796843194,79.81630617613287,32.794352108137,42.36933791355966,97.18298749552947,104.87793050182852,-81.89229441717708,94.12071976673089
117.13540406342076,84.91460516320777,-78.13790487494278,-96.2961336031242,154.52793699189664,-67.35884090835789,-70.52034447837406,-167.1059543719983,-139.1399821966845,110.96736952028692,7.587060751521265,-90.79250906759609,-175.45218361837104,-20.93886565265027,149.81491175265546,-79.12208751168099,130.77650541143183,-1.5911137736261984,45.21764471365732,-174.4537472624444,79.48671633238287,32.9866128503245,42.54511916355966,97.08960370646696,105.21850667370352,-82.15596629217708,94.45580277454336
116.72890992279576,83.85442449914527,-78.25875448431778,-95.2579255953117,154.95640378877164,-67.11164852554539,-70.35005639243656,-166.8367893329358,-139.914518329497,108.90193983278692,7.059717001521265,-92.0174846535336,-175.58401955587104,-20.57082366046277,150.12802210421796,-79.27589610543099,130.15028470830683,-1.3274418986261984,45.783440612094815,-174.2230343718194,79.81081301207037,32.3274331628245,41.94636428074716,97.06763105021696,104.82299886120352,-81.95821238592708,93.82958207141836
117.44302125092076,85.33208563195777,-79.79134725775528,-95.9995027437492,154.68174558564664,-67.69941708023289,-70.30061791587406,-166.0457737079358,-139.0081462591845,110.99483534059942,7.488183798396265,-90.8089885597836,-175.35879982930854,-20.63674162921277,149.23812952609296,-78.99574473824349,130.66664213018183,-1.7174565470636984,45.893303893344815,-175.0964474577569,79.64052492613287,32.6240640221995,42.52863967137216,97.10608319865447,104.08691487682852,-82.33174754217708,94.80187211048089
116.96511597748326,84.10161688195777,-78.21480917181778,-95.4831453218742,154.64329343720914,-66.89192196304539,-70.40498803306156,-166.2819797626233,-139.782682391997,111.28597303591192,7.257470907771265,-91.7867717629086,-176.05643166524604,-20.63124846515027,150.23239222140546,-79.41322520699349,130.39747709111933,-1.3933598673761984,45.201165221469815,-175.1184201140069,79.73390871519537,32.7229409753245,42.35285842137216,97.26538495646696,105.00976643932852,-81.70003367498958,94.15367875110589
115.16335816498326,85.50786688195777,-80.16488241400528,-96.2906404390617,154.44004636689664,-67.57307430679539,-70.22920678306156,-165.8809787860608,-138.9971599310595,110.26424452028692,7.444238485896265,-90.9298381691586,-175.40823830587104,-20.65871428546277,149.79843226046796,-78.84742930855599,130.75453275518183,-1.7064702189386984,45.75597479178232,-175.2008175749444,79.45925051207037,32.7888589440745,42.71540724949716,97.24341230021696,103.97155843151604,-82.05159617498958,94.90624222766836
116.69045777435826,84.00273992883277,-78.30819296088028,-95.4996248140617,154.82456785127164,-67.22151180679539,-70.32808373618656,-166.6829807391858,-139.9419841498095,110.84102674684942,6.834497274958765,-90.4244670754086,-176.50687111837104,-20.58180998858777,150.18844690890546,-79.22096446480599,130.15028470830683,-1.3823735392511984,45.816399596469815,-174.9646115202569,79.80531984800787,32.267008358137,41.94636428074716,97.08960370646696,104.86145100964104,-81.84834910467708,95.25231156360589
117.79458375092076,85.23320867883277,-77.73690389838028,-95.9390779390617,154.85203367158414,-67.60054012710789,-70.35005639243656,-166.8367893329358,-139.0520915716845,111.51119276247442,7.466211142146265,-90.63870047384609,-175.32034768087104,-20.76857756671277,149.32052698703046,-78.96827891793099,130.45240873174433,-1.6405522501886984,46.11852361990732,-174.3328976530694,79.61855226988287,32.3713784753245,42.25398146824716,97.05664472209196,103.91662679089104,-82.43062449530208,94.60411820423089
117.02004761810826,84.75530340539527,-77.99508260931778,-95.9445711031242,154.40708738252164,-67.83674618179539,-70.82246850181156,-166.8312961688733,-139.200407001372,111.05526014528692,7.636499228083765,-90.7980022316586,-175.66641701680854,-21.22451018390027,149.86984339328046,-79.29786876168099,130.74354642705683,-1.4592778361261984,44.54747869803232,-174.4427609343194,79.54714113707037,32.904215389387,42.40229689793466,97.06763105021696,102.34558186901604,-82.04610301092708,94.33495316516836
116.50918336029576,84.24993231164527,-78.43453573431778,-95.4172273531242,154.85752683564664,-67.16658016617039,-70.31709740806156,-166.7543918719983,-139.475065204497,110.70919080934942,6.878442587458765,-92.39651297384609,-176.08939064962104,-20.62575530108777,150.10604944796796,-79.10560801949349,130.05690091924433,-1.3988530314386984,45.816399596469815,-175.0415158171319,79.73940187925787,32.102213436262,41.83100783543466,97.11157636271696,104.69116292370352,-81.95821238592708,94.35692582141836
117.30569214935826,84.93657781945777,-79.31893514838028,-96.4609285249992,154.44553953095914,-69.31990047867039,-70.60274193931156,-166.5126926532483,-139.090543720122,111.63753553591192,7.707910360896265,-90.7210979347836,-175.44669045430854,-20.99929045733777,149.97970667453046,-79.21547130074349,130.82594388799433,-1.4098393595636984,44.97594549490732,-175.0909542936944,79.53615480894537,33.0635171471995,42.58906447605966,97.11157636271696,105.40527425182852,-81.94173289373958,94.49425492298089
117.05849976654576,84.62896063195777,-78.54439901556778,-95.5215974703117,154.85752683564664,-67.29292293960789,-70.22920678306156,-165.8974582782483,-139.9749431341845,108.36360975466192,6.603784384333765,-93.01174734884609,-175.30936135274604,-20.48842619952527,150.18844690890546,-79.01222423043099,130.00746244268183,-1.4592778361261984,46.124016783969815,-174.3164181608819,79.64052492613287,31.772623592512,41.54536330418466,97.13904218302947,104.91088948620352,-81.83186961248958,93.85155472766836
117.27822632904576,84.93108465539527,-77.51717733588028,-95.9280916109367,154.93992429658414,-67.39179989273289,-70.36104272056156,-166.8367893329358,-139.1289958685595,108.81404920778692,7.317895712458765,-90.5672893410336,-175.24344338399604,-20.65871428546277,149.50180140109296,-79.16053966011849,130.28761380986933,-1.6350590861261984,45.97570135428232,-174.2614865202569,79.75038820738287,32.354898983137,41.42451369480966,97.09509687052947,104.44946370495352,-82.44161082342708,94.47228226673089
117.49245972748326,84.93108465539527,-78.16537069525528,-96.5707918062492,154.10496335908414,-69.01777645523289,-70.47090600181156,-166.4852268329358,-139.453092548247,108.50093885622442,7.504663290583765,-90.91335867697109,-175.55106057149604,-20.88942717608777,150.61691370578046,-79.29237559761849,130.66664213018183,-1.8602788126886984,44.17394354178232,-174.6789669890069,79.50868898863287,33.003092342512,42.66596877293466,97.27637128459196,105.09216390026604,-81.77693797186458,94.67552933704336
116.53115601654576,84.44768621789527,-78.30269979681778,-95.3513093843742,154.97288328095914,-67.06221004898289,-70.46541283774906,-166.1336643329358,-139.815641376372,111.03328748903692,7.081689657771265,-90.3585491066586,-176.43545998555854,-20.56533049640027,150.12802210421796,-79.24843028511849,130.24916166143183,-1.2505376017511984,45.94274236990732,-174.7998165983819,79.91518312925787,32.4153237878245,41.98481642918466,97.07312421427947,104.67468343151604,-81.99666453436458,94.41735062610589
115.37759156342076,85.39251043664527,-77.83578085150528,-96.2851472749992,154.54441648408414,-67.68843075210789,-70.13582299399906,-166.5841037860608,-139.1619548529345,111.23653455934942,7.422265829646265,-90.7540569191586,-175.99600686055854,-20.57082366046277,149.24362269015546,-79.03969005074349,130.60621732549433,-1.8163335001886984,45.79992010428232,-174.4976925749444,79.61855226988287,32.5801187096995,42.58906447605966,97.19397382365447,104.16931233776604,-82.30428172186458,94.73595414173089
116.56960816498326,84.00823309289527,-78.38509725775528,-95.4501863374992,154.83555417939664,-67.13362118179539,-70.20174096274906,-166.6390354266858,-140.178190204497,108.44051405153692,6.872949423396265,-92.61623953634609,-175.39725197774604,-20.53237151202527,150.24337854953046,-79.19899180855599,130.08985990361933,-1.4098393595636984,45.69005682303232,-174.2505001921319,79.72292238707037,32.299967342512,41.82002150730966,97.15552167521696,104.92187581432852,-81.89229441717708,93.42858109485589
117.70119996185826,85.31011297570777,-80.14290975775528,-96.2302156343742,154.59385496064664,-66.95783993179539,-70.25117943931156,-166.0073215594983,-139.0191325873095,111.50020643434942,7.663965048396265,-90.7650432472836,-175.38077248555854,-20.66420744952527,149.32602015109296,-78.99574473824349,130.67762845830683,-1.8163335001886984,45.85485174490732,-175.0854611296319,79.60756594175787,32.8767495690745,42.49568068699716,97.07861737834196,103.79577718151604,-82.18343211248958,94.75243363391836
117.66824097748326,85.27166082727027,-77.84676717963028,-96.1972566499992,154.15440183564664,-67.31489559585789,-70.45442650962406,-167.0565158954358,-139.057584735747,108.94039198122442,7.537622274958765,-90.92434500509609,-175.56204689962104,-20.95534514483777,150.30929651828046,-78.97377208199349,130.86988920049433,-1.8932377970636984,44.487053893344815,-174.5800900358819,79.40981203550787,32.981119686262,42.49018752293466,97.15002851115447,105.54809651745352,-81.82637644842708,94.57665238391836
117.27822632904576,84.73333074914527,-77.97860311713028,-95.5051179781242,154.65977292939664,-67.07868954117039,-70.59175561118656,-167.1224338641858,-139.387174579497,111.08821912966192,7.361841024958765,-91.38577078634609,-176.80350197774604,-20.86196135577527,150.14999476046796,-79.38026622261849,130.65565580205683,-1.2944829142511984,45.036370299594815,-174.9646115202569,79.75038820738287,32.7998452721995,42.34187209324716,97.08960370646696,104.68566975964104,-81.98567820623958,94.25255570423089
117.52541871185826,85.22771551477027,-78.69271444525528,-95.5710359468742,154.78062253877164,-67.32588192398289,-70.17976830649906,-166.5895969501233,-139.2718181341845,108.36910291872442,6.411523642146265,-92.7425823097836,-175.41373146993354,-20.53786467608777,150.10604944796796,-79.07814219918099,130.19972318486933,-1.4702641642511984,46.23937322928232,-174.3109249968194,79.73940187925787,31.541910701887,41.47395217137216,97.18848065959196,104.80651936901604,-82.01314402655208,93.62633500110589
117.00356812592076,85.11235906945777,-77.78084921088028,-95.7797761812492,154.96189695283414,-68.02900692398289,-70.31160424399906,-166.8312961688733,-139.1509685248095,108.59981580934942,6.768579306208765,-91.5670452004086,-176.10587014180854,-20.65322112140027,149.73251429171796,-79.12208751168099,130.55128568486933,-1.4702641642511984,46.21740057303232,-174.3054318327569,79.75588137144537,31.876993709699494,41.62226760105966,97.02368573771696,104.51538167370352,-82.24935008123958,92.96715531360589
117.10244507904576,84.83220770227027,-78.00057577338028,-96.4499421968742,154.35764890595914,-67.06221004898289,-70.58626244712406,-167.2927219501233,-139.1619548529345,108.85799452028692,7.680444540583765,-90.75955008322109,-176.24319924337104,-21.05422209796277,150.16647425265546,-79.25941661324349,130.69410795049433,-1.8053471720636984,44.77819158865732,-174.3878292936944,79.55263430113287,33.0085855065745,42.51765334324716,97.06763105021696,104.81201253307852,-82.00215769842708,94.38439164173089
117.10793824310826,84.83770086633277,-77.95113729681778,-96.3730378999992,154.68174558564664,-67.56208797867039,-70.52034447837406,-167.2048313251233,-139.1619548529345,111.56612440309942,7.718896689021265,-90.6222209816586,-175.34232033712104,-20.93337248858777,149.77645960421796,-79.25941661324349,130.77101224736933,-1.8877446330011984,45.36046697928232,-174.3713498015069,79.54164797300787,33.200846248762,42.62751662449716,97.08411054240447,105.05920491589104,-82.29329539373958,94.44481644641836
117.98684449310826,85.31560613977027,-80.20333456244278,-96.4883943453117,154.47300535127164,-67.25996395523289,-70.30061791587406,-166.0183078876233,-139.0191325873095,110.82454725466192,7.598047079646265,-90.84744070822109,-175.40823830587104,-20.69167326983777,149.68307581515546,-78.90236094918099,130.86439603643183,-1.7174565470636984,45.662591002719815,-175.1129269499444,79.53615480894537,32.9646401940745,42.77033889012216,97.11157636271696,104.54284749401604,-82.23836375311458,94.69200882923089
117.34963746185826,85.13433172570777,-77.58858846869278,-96.6092439546867,154.40708738252164,-66.75459286148289,-70.42146752524906,-167.0015842548108,-139.068571063872,110.48946424684942,7.685937704646265,-90.72659109884609,-175.39175881368354,-20.84548186358777,149.74899378390546,-79.10011485543099,130.87538236455683,-1.8273198283136984,45.201165221469815,-174.4592404265069,79.53615480894537,33.0745034753245,42.57807814793466,97.08411054240447,105.14160237682852,-82.26033640936458,94.47777543079336
117.43203492279576,85.08489324914527,-77.95663046088028,-96.8454500093742,154.16538816377164,-67.17207333023289,-70.42146752524906,-167.0455295673108,-139.145475360747,110.69271131716192,7.471704306208765,-90.90237234884609,-176.25418557149604,-20.91139983233777,150.30929651828046,-79.11659434761849,130.73805326299433,-1.7614018595636984,44.67931463553232,-174.4976925749444,79.45925051207037,33.0195718346995,42.55610549168466,97.22143964396696,104.90539632214104,-81.79341746405208,94.58763871204336
116.97060914154576,84.32134344445777,-78.02254842963028,-95.5710359468742,154.74217039033414,-67.04023739273289,-70.69612572837406,-166.3533908954358,-139.486051532622,111.07723280153692,7.548608603083765,-91.25393484884609,-176.69913186055854,-20.95534514483777,149.99618616671796,-79.56154063668099,130.55128568486933,-1.2505376017511984,44.98693182303232,-174.9206662077569,79.84377199644537,32.827311092512,42.38032424168466,96.99072675334196,104.63623128307852,-82.06258250311458,94.11522660266836
117.59682984467076,85.18377020227027,-77.85775350775528,-96.2576814546867,154.13792234345914,-69.34736629898289,-70.49287865806156,-166.3643772235608,-139.0301189154345,108.61080213747442,7.554101767146265,-90.8968791847836,-175.56204689962104,-20.95534514483777,150.16098108859296,-79.04518321480599,130.84791654424433,-1.6460454142511984,44.739739440219815,-174.5031857390069,79.46474367613287,32.992106014387,42.57258498387216,97.17200116740447,105.53711018932852,-81.89778758123958,94.54369339954336
114.98757691498326,85.05742742883277,-79.81331991400528,-95.9171052828117,154.87400632783414,-67.71589657242039,-70.37202904868656,-166.8203098407483,-139.024625751372,110.99483534059942,7.641992392146265,-90.58376883322109,-175.97952736837104,-20.71364592608777,149.23263636203046,-79.04518321480599,130.61720365361933,-1.6625249064386984,46.10753729178232,-174.9591183561944,79.71742922300787,32.6460366784495,42.48469435887216,97.02917890177947,103.86718831432852,-82.50752879217708,94.34044632923089
116.58059449310826,84.72234442102027,-78.42354940619278,-95.2139802828117,155.23106199189664,-67.17207333023289,-70.34456322837406,-166.1611301532483,-139.332242938872,111.46175428591192,6.977319540583765,-92.28664969259609,-175.34232033712104,-20.60378264483777,149.95773401828046,-79.30336192574349,130.05140775518183,-1.3329350626886984,46.36022283865732,-174.7558712858819,79.98110109800787,32.201090389387,41.84199416355966,96.99621991740447,104.57580647839104,-82.22188426092708,94.77989945423089
116.82778687592076,85.07940008508277,-78.68172811713028,-95.4831453218742,154.91245847627164,-67.22700497085789,-70.24568627524906,-166.6994602313733,-139.299283954497,108.79207655153692,6.471948446833765,-92.02297781759609,-175.44669045430854,-20.57631682452527,150.07309046359296,-79.04518321480599,130.40297025518183,-1.4098393595636984,46.233880065219815,-174.2450070280694,79.72841555113287,31.563883358137,41.33662306980966,97.10059003459196,104.79003987682852,-81.95821238592708,93.76915726673089
116.41030640717076,84.51360418664527,-78.53890585150528,-95.4611726656242,154.90696531220914,-67.18305965835789,-70.12483666587406,-165.9194309344983,-139.299283954497,108.52291151247442,6.801538290583765,-92.2921428566586,-175.25992287618354,-20.39504241046277,150.22689905734296,-79.05067637886849,129.94154447393183,-1.3329350626886984,46.332757018344815,-174.2120480436944,79.76137453550787,31.920939022199494,41.62776076512216,97.18298749552947,104.92187581432852,-81.85384226873958,93.85155472766836
116.56411500092076,85.13982488977027,-78.31917928900528,-95.4721589937492,154.73667722627164,-67.15559383804539,-70.26765893149906,-165.9963352313733,-139.6453532904345,111.20906873903692,6.861963095271265,-92.5668010597836,-175.58951271993354,-20.57631682452527,150.21591272921796,-79.18251231636849,130.27113431768183,-1.2944829142511984,45.882317565219815,-174.9591183561944,79.69545656675787,32.1406655846995,41.82002150730966,97.16101483927947,104.88342366589104,-81.85384226873958,93.69774613391836
116.78384156342076,83.68962957727027,-78.11593221869278,-95.3403230562492,154.87949949189664,-67.13911434585789,-70.47639916587406,-166.9631321063733,-139.815641376372,111.45626112184942,7.240991415583765,-90.7320842629086,-176.73209084493354,-20.66970061358777,150.17746058078046,-79.33082774605599,130.39747709111933,-1.1846196330011984,45.750481627719815,-174.8492550749444,79.87123781675787,32.5911050378245,42.12214553074716,97.04565839396696,104.75708089245352,-81.91426707342708,93.96141800891836
117.10793824310826,84.56853582727027,-78.02254842963028,-95.4611726656242,154.64878660127164,-67.15559383804539,-70.59175561118656,-167.0565158954358,-139.376188251372,108.76461073122442,7.290429892146265,-91.5780315285336,-176.93533791524604,-20.92787932452527,150.22689905734296,-79.20448497261849,130.62818998174433,-1.1846196330011984,45.541741393344815,-174.2614865202569,79.78884035582037,32.7339273034495,42.28694045262216,97.05664472209196,104.83398518932852,-81.82637644842708,94.08776078235589
117.38259644623326,84.75530340539527,-77.88521932806778,-95.5875154390617,154.52793699189664,-67.24348446304539,-70.74007104087406,-167.2213108173108,-139.2278728216845,111.00032850466192,7.422265829646265,-91.3143596535336,-176.02347268087104,-21.19155119952527,150.16098108859296,-79.19899180855599,130.78199857549433,-1.3219487345636984,45.11876776053232,-174.2944455046319,79.62404543394537,32.8108316003245,42.40229689793466,97.09509687052947,104.91088948620352,-81.82088328436458,94.38988480579336
116.66848511810826,83.91484930383277,-78.28072714056778,-95.4556795015617,154.85203367158414,-67.26545711929539,-70.32808373618656,-166.0238010516858,-139.5245036810595,111.36837049684942,6.960840048396265,-92.59426688009609,-175.62247170430854,-20.57082366046277,150.11703577609296,-79.07814219918099,130.28761380986933,-1.2725102580011984,45.816399596469815,-174.1845822233819,79.68447023863287,32.2175698815745,41.94636428074716,97.05115155802947,104.83398518932852,-81.94173289373958,93.73619828235589
116.77285523529576,84.15105535852027,-78.09945272650528,-95.2194734468742,154.91245847627164,-67.19404598648289,-70.56428979087406,-166.2380344501233,-139.6453532904345,111.19808241091192,7.328882040583765,-90.2926311379086,-176.85294045430854,-20.77407073077527,150.07858362765546,-79.32533458199349,130.47438138799433,-1.1681401408136984,45.080315612094815,-174.9371456999444,79.82179934019537,32.541666561262,42.07820021824716,96.96875409709196,104.66919026745352,-82.05708933905208,93.84056839954336
117.21230836029576,84.55205633508277,-78.02804159369278,-95.5380769624992,154.73667722627164,-67.04573055679539,-70.59175561118656,-167.0345432391858,-139.540983173247,110.80257459841192,7.290429892146265,-90.9298381691586,-177.11111916524604,-20.81801604327527,150.23788538546796,-79.25392344918099,130.56776517705683,-1.2340581095636984,45.168206237094815,-175.0305294890069,79.70644289488287,32.7449136315745,42.32539260105966,97.13904218302947,104.93286214245352,-81.76595164373958,94.07128129016836
117.19582886810826,84.62346746789527,-77.89620565619278,-95.7468171968742,154.61582761689664,-66.99629208023289,-70.56978295493656,-167.3586399188733,-139.453092548247,108.74813123903692,7.510156454646265,-91.24294852072109,-176.80350197774604,-21.03224944171277,150.11703577609296,-79.35280040230599,130.72157377080683,-1.2999760783136984,44.93200018240732,-174.3164181608819,79.61855226988287,32.838297420637,42.41877639012216,97.11706952677947,104.87793050182852,-81.84834910467708,94.36241898548089
117.16836304779576,84.96404363977027,-79.74190878119278,-96.4444490328117,154.46201902314664,-69.35835262710789,-70.48738549399906,-166.4083225360608,-139.0960368841845,110.61031385622442,7.565088095271265,-90.7650432472836,-175.42471779805854,-20.85646819171277,149.91928186984296,-79.14406016793099,130.71058744268183,-1.7284428751886984,45.003411315219815,-175.3546261686944,79.49220949644537,32.9536538659495,42.55610549168466,97.12256269084196,103.11462483776604,-82.01863719061458,94.59862504016836
117.41555543060826,85.11785223352027,-80.01656698431778,-96.3675447359367,154.46751218720914,-67.73237606460789,-70.38301537681156,-166.9246799579358,-139.0630778998095,110.84651991091192,7.647485556208765,-90.7540569191586,-176.08389748555854,-20.70815276202527,149.91378870578046,-79.05616954293099,130.74903959111933,-1.9921147501886984,45.25060369803232,-175.2282833952569,79.53615480894537,33.014078670637,42.64399611668466,97.12256269084196,103.40026936901604,-82.24385691717708,94.67003617298089
117.13540406342076,84.63445379602027,-77.97860311713028,-95.9006257906242,154.40159421845914,-67.16108700210789,-70.77852318931156,-167.5124485126233,-139.2718181341845,109.03377577028692,7.493676962458765,-91.06716727072109,-176.55081643087104,-21.03224944171277,150.12252894015546,-79.24843028511849,130.66664213018183,-1.2889897501886984,44.651848815219815,-174.4976925749444,79.58010012144537,32.849283748762,42.40229689793466,97.07861737834196,104.70214925182852,-81.91976023748958,94.50524125110589
117.42104859467076,85.07390692102027,-79.90670370306778,-96.6641755953117,154.29173093720914,-67.51814266617039,-70.37202904868656,-166.2819797626233,-139.211393329497,110.65425916872442,7.515649618708765,-90.75955008322109,-175.39725197774604,-20.81252287921277,149.90280237765546,-79.10560801949349,130.77101224736933,-1.9097172892511984,44.93200018240732,-175.2887081999444,79.42079836363287,33.101969295637,42.60005080418466,97.17200116740447,103.12011800182852,-82.11202097967708,94.68102250110589
117.20681519623326,84.93108465539527,-79.80233358588028,-96.5378328218742,154.53343015595914,-68.97383114273289,-70.44344018149906,-166.3863498798108,-139.0960368841845,111.00032850466192,7.740869345271265,-90.56179617697109,-176.07840432149604,-20.87844084796277,149.66110315890546,-79.17152598824349,130.72706693486933,-1.6735112345636984,45.135247252719815,-175.0744748015069,79.62404543394537,33.1294351159495,42.58906447605966,97.07861737834196,102.93335042370352,-82.06258250311458,94.47777543079336
117.01455445404576,84.44219305383277,-78.04452108588028,-95.4996248140617,154.92344480439664,-67.07868954117039,-70.53133080649906,-166.3204319110608,-139.562955829497,110.97286268434942,7.383813681208765,-90.84744070822109,-176.34756936055854,-20.81801604327527,150.16647425265546,-79.27589610543099,130.55677884893183,-1.2560307658136984,44.72325994803232,-174.8986935515069,79.77236086363287,32.706461483137,42.29243361668466,97.10059003459196,104.83398518932852,-81.92525340155208,94.02733597766836
117.19582886810826,84.44219305383277,-78.08846639838028,-95.5655427828117,154.55540281220914,-66.98530575210789,-70.61922143149906,-167.2377903094983,-139.420133563872,110.92891737184942,7.361841024958765,-91.34182547384609,-176.68814553243354,-20.86196135577527,150.29281702609296,-79.34181407418099,130.62269681768183,-1.3219487345636984,45.069329283969815,-175.1294064421319,79.66249758238287,32.8328042565745,42.33088576512216,97.11157636271696,104.20227132214104,-81.85384226873958,94.28002152454336
117.08047242279576,84.59600164758277,-77.95663046088028,-95.7523103609367,154.54990964814664,-66.95783993179539,-70.69063256431156,-167.3531467548108,-139.3157634466845,108.96785780153692,7.587060751521265,-90.96829031759609,-176.55081643087104,-21.12563323077527,150.06210413546796,-79.35829356636849,130.74354642705683,-1.3494145548761984,44.89904119803232,-174.2395138640069,79.69545656675787,32.9316812096995,42.39680373387216,97.01269940959196,104.72412190807852,-81.96919871405208,94.31298050891836
117.31667847748326,84.77727606164527,-77.91817831244278,-96.2851472749992,154.35764890595914,-66.60078426773289,-70.63570092368656,-167.3476535907483,-139.2278728216845,109.18209119997442,7.565088095271265,-90.90237234884609,-175.63895119649604,-21.02675627765027,149.85885706515546,-79.25941661324349,130.77101224736933,-1.4867436564386984,44.585930846469815,-174.3768429655694,79.61305910582037,32.9756265221995,42.57807814793466,97.19946698771696,105.14160237682852,-81.87032176092708,94.50524125110589
116.95962281342076,84.29387762414527,-78.08846639838028,-95.2853914156242,154.76414304658414,-67.11164852554539,-70.55879662681156,-166.3808567157483,-139.5794353216845,110.94539686403692,7.345361532771265,-90.8089885597836,-176.85294045430854,-20.83998869952527,150.18295374484296,-79.42970469918099,130.51832670049433,-1.2505376017511984,45.322014830844815,-174.9810910124444,79.73940187925787,32.739420467512,42.28144728855966,97.08411054240447,104.83947835339104,-81.87581492498958,94.08226761829336
117.06948609467076,84.50261785852027,-78.02804159369278,-95.6424470796867,154.68723874970914,-66.83699032242039,-70.65218041587406,-167.3366672626233,-139.486051532622,110.84651991091192,7.444238485896265,-91.1166057472836,-176.72659768087104,-20.89492034015027,150.23788538546796,-79.38026622261849,130.64466947393183,-1.2999760783136984,44.937493346469815,-174.3328976530694,79.73390871519537,32.860270076887,42.46821486668466,97.18848065959196,104.93286214245352,-81.80440379217708,94.41735062610589
115.44900269623326,85.10137274133277,-79.01681112494278,-95.7742830171867,154.96739011689664,-67.24348446304539,-70.18526147056156,-166.7104465594983,-139.1509685248095,111.42879530153692,6.400537314021265,-92.61623953634609,-176.02896584493354,-20.49941252765027,149.95773401828046,-79.03419688668099,130.25465482549433,-1.4757573283136984,46.222893737094815,-174.9755978483819,79.72841555113287,31.833048397199494,41.27070510105966,97.07312421427947,104.60327229870352,-82.29878855780208,94.44481644641836
115.52590699310826,85.26067449914527,-79.61556600775528,-95.8951326265617,154.68723874970914,-67.94660946304539,-70.04243920493656,-165.8480198016858,-139.233365985747,110.70369764528692,6.796045126521265,-92.08889578634609,-175.28738869649604,-20.46096037921277,150.02914515109296,-78.97377208199349,130.00196927861933,-1.5746342814386984,45.992180846469815,-175.1623654265069,79.62404543394537,32.113199764387,41.85847365574716,97.23791913615447,104.62524495495352,-82.02413035467708,94.88976273548089
115.47646851654576,85.21672918664527,-78.75313924994278,-95.4392000093742,154.93992429658414,-67.28742977554539,-70.22920678306156,-166.7598850360608,-139.200407001372,108.64925428591192,7.087182821833765,-91.7428264504086,-175.34781350118354,-20.57631682452527,150.00717249484296,-79.13307383980599,130.30409330205683,-1.4098393595636984,46.222893737094815,-174.2999386686944,79.73940187925787,31.530924373762,41.30915724949716,97.06213788615447,104.70764241589104,-82.09004832342708,94.58763871204336
115.27871461029576,85.22222235070777,-79.26400350775528,-95.9335847749992,154.95640378877164,-67.58955379898289,-70.04243920493656,-166.6445285907483,-139.3157634466845,111.26400037966192,7.345361532771265,-91.44070242697109,-175.91910256368354,-20.45546721515027,149.91378870578046,-79.12758067574349,129.89210599736933,-1.7284428751886984,46.03063299490732,-175.0305294890069,79.63503176207037,31.959391170637,42.00678908543466,97.24890546427947,104.64721761120352,-82.06807566717708,94.98314652454336
117.51992554779576,85.08489324914527,-80.28023885931778,-96.0489412203117,154.59934812470914,-67.40827938492039,-70.32808373618656,-166.1721164813733,-139.0960368841845,110.88497205934942,7.598047079646265,-90.6112346535336,-175.23795021993354,-20.68068694171277,149.55673304171796,-79.17701915230599,130.55677884893183,-1.9042241251886984,45.72301580740732,-175.1733517546319,79.61855226988287,33.0525308190745,42.69892775730966,97.16650800334196,104.58679280651604,-82.26582957342708,94.59862504016836
